duration,views,likes,comments,engagement_level,engagement_label
79,715244,9432,6593,Low,1
170,397000,30621,7624,High,0
193,417111,28299,7477,Medium,2
82,517451,16794,10290,Medium,2
25,715761,39838,6384,Medium,2
570,462503,10017,871,Low,1
188,141603,12523,964,High,0
226,468983,19796,6490,Medium,2
332,351871,23344,1255,Medium,2
183,90481,2197,606,Low,1
116,352271,10059,728,Low,1
63,252741,25091,2533,High,0
331,710832,55286,3532,High,0
195,856898,82757,2342,High,0
204,94276,3453,830,Medium,2
316,644055,15979,4942,Low,1
39,335114,18523,3757,Medium,2
383,571775,31173,8709,Medium,2
391,708387,18237,2223,Low,1
241,795836,60475,12758,High,0
523,506499,21556,759,Medium,2
287,803564,21513,7568,Low,1
5,91391,3644,1111,Medium,2
468,899421,54621,17253,Medium,2
234,59586,4491,709,High,0
176,589940,31485,2369,Medium,2
91,991448,56813,10740,Medium,2
557,422970,9518,3603,Low,1
127,39344,3632,397,High,0
302,399258,37364,1894,High,0
579,50797,3632,534,High,0
488,912563,10573,3514,Low,1
169,789225,46040,11946,Medium,2
387,712211,47454,8748,Medium,2
213,81198,8080,202,High,0
436,530647,52876,9500,High,0
393,644134,56158,8187,High,0
564,507199,7985,3553,Low,1
228,107872,10333,201,High,0
7,118028,7688,1535,Medium,2
376,922546,75722,7468,High,0
450,47519,2216,866,Medium,2
120,364336,14125,605,Medium,2
274,318349,16456,554,Medium,2
451,197079,4575,3751,Low,1
372,682843,28772,13201,Medium,2
257,23504,2049,35,High,0
321,859188,11526,12548,Low,1
419,136874,3227,712,Low,1
99,467199,9932,6693,Low,1
28,101065,4676,1769,Medium,2
54,580720,57914,1693,High,0
506,170591,4367,944,Low,1
502,746036,17228,1087,Low,1
339,627570,57959,1150,High,0
83,373639,33397,583,High,0
586,889151,11471,14415,Low,1
31,481394,37381,3209,High,0
275,108369,7476,1123,Medium,2
566,860376,68052,13739,High,0
251,432558,23576,4500,Medium,2
595,911515,90444,8344,High,0
391,34242,477,41,Low,1
563,109799,3414,1294,Medium,2
365,620614,28355,2091,Medium,2
492,269637,13611,4187,Medium,2
356,725399,67406,4277,High,0
260,724542,43762,10005,Medium,2
226,102381,1439,1359,Low,1
5,422209,19720,5369,Medium,2
550,533776,25345,3241,Medium,2
450,511415,49553,3106,High,0
83,500608,32002,8709,Medium,2
240,63069,4238,78,Medium,2
338,561048,41625,2496,High,0
353,89344,7085,1125,High,0
102,942330,63281,15570,Medium,2
86,603932,18931,4715,Medium,2
506,757013,67119,10155,High,0
481,194168,14735,2249,High,0
554,393427,30202,875,High,0
18,639758,63777,8197,High,0
396,541933,44561,8922,High,0
351,957772,81050,19018,High,0
314,657839,62906,1028,High,0
390,226945,5356,3073,Low,1
213,504800,27660,4480,Medium,2
361,873878,54399,1036,Medium,2
572,696580,27608,8827,Medium,2
98,280053,23957,931,High,0
97,970417,76292,7950,High,0
344,467321,34992,2788,High,0
449,290211,28946,2281,High,0
26,927352,30921,9608,Medium,2
295,23524,1792,184,High,0
489,941518,56139,10829,Medium,2
310,751063,28667,4156,Medium,2
132,894943,21883,11698,Low,1
277,733938,66516,12639,High,0
446,412807,26250,2170,Medium,2
507,180626,15216,1923,High,0
134,332313,19633,4428,Medium,2
136,183097,5455,2147,Low,1
486,875651,35358,6959,Medium,2
394,561437,24893,7411,Medium,2
597,290065,28299,445,High,0
329,882329,9270,7083,Low,1
73,685405,67656,7621,High,0
452,934988,91854,1301,High,0
532,421726,42026,4489,High,0
169,77834,4116,1045,Medium,2
492,457082,44219,7050,High,0
430,226062,10309,713,Medium,2
269,509722,6303,10103,Low,1
346,400485,12091,5012,Medium,2
282,957733,91058,7566,High,0
443,359689,4042,2062,Low,1
161,528218,31238,6277,Medium,2
426,973910,16365,17289,Low,1
255,873472,31249,9512,Medium,2
534,196439,3521,2665,Low,1
331,158929,13883,1239,High,0
101,63967,4042,535,Medium,2
517,953254,86926,6136,High,0
220,689226,49591,9929,High,0
136,999082,97303,7817,High,0
264,818951,45770,3786,Medium,2
129,803200,54203,6440,Medium,2
86,409562,25338,7053,Medium,2
287,25096,1344,377,Medium,2
63,313556,27008,2307,High,0
548,658525,44784,12004,Medium,2
165,272711,22394,660,High,0
288,968250,78208,1883,High,0
110,241552,6568,826,Low,1
109,676467,46347,2173,Medium,2
443,723539,20236,1931,Low,1
232,290946,18183,3946,Medium,2
586,618757,43912,7682,High,0
322,599957,59846,7982,High,0
468,316196,4031,4451,Low,1
476,975669,17768,15006,Low,1
60,558557,9457,2757,Low,1
17,16929,776,217,Medium,2
444,977739,82074,11753,High,0
22,4622,397,87,High,0
117,872219,66574,4723,High,0
233,428635,38885,906,High,0
175,382578,14942,5132,Medium,2
299,944147,16932,14221,Low,1
193,118676,1807,757,Low,1
430,496436,43037,5880,High,0
83,903951,68464,1926,High,0
186,161645,11779,3110,High,0
503,794231,32222,2453,Medium,2
75,68265,3016,155,Medium,2
252,433771,41741,797,High,0
150,600080,9446,5471,Low,1
300,541829,43149,1542,High,0
586,30816,1166,466,Medium,2
474,586563,7927,10604,Low,1
510,6934,532,41,High,0
197,516953,20565,6692,Medium,2
72,261709,19626,472,High,0
498,18279,1346,152,High,0
56,288463,16768,1894,Medium,2
367,103253,8256,551,High,0
478,671242,41813,8893,Medium,2
525,474679,16992,1649,Medium,2
435,778363,59210,13507,High,0
302,599355,37772,8170,Medium,2
439,888986,9908,12893,Low,1
202,533884,48662,10021,High,0
132,744327,43995,14071,Medium,2
536,694698,61256,7976,High,0
415,46125,4125,480,High,0
69,260381,13031,1919,Medium,2
245,322130,17939,4701,Medium,2
373,416879,19767,4679,Medium,2
540,790244,39867,14797,Medium,2
388,356311,32268,1971,High,0
435,307733,24905,2121,High,0
87,32764,700,229,Low,1
578,766259,49751,12500,Medium,2
290,143592,14306,413,High,0
538,972214,61832,9388,Medium,2
463,791847,63924,7224,High,0
216,464233,36774,1109,High,0
130,861565,35779,7586,Medium,2
417,225748,9812,2427,Medium,2
503,642250,48275,1436,High,0
429,491227,27016,5249,Medium,2
558,603418,37020,11601,Medium,2
547,64010,4747,1254,High,0
162,752748,60206,8356,High,0
116,978576,33698,10555,Medium,2
406,907607,21066,5831,Low,1
126,746353,27063,14886,Medium,2
277,318163,17714,1975,Medium,2
298,736748,30053,7076,Medium,2
402,496242,30346,523,Medium,2
475,397448,5886,3034,Low,1
211,389397,21758,917,Medium,2
114,41698,1797,631,Medium,2
444,487128,28311,5679,Medium,2
282,498615,23947,5919,Medium,2
572,938155,33379,6045,Medium,2
573,854738,78097,14088,High,0
486,337144,8977,358,Low,1
118,26396,1882,193,High,0
481,149238,13911,2019,High,0
325,160064,9360,2921,Medium,2
183,599965,53322,3274,High,0
223,730050,15503,8235,Low,1
532,601561,32749,6750,Medium,2
496,469609,24012,8269,Medium,2
65,64871,696,127,Low,1
58,500110,24952,4533,Medium,2
542,945088,40839,4221,Medium,2
69,864397,60751,1218,High,0
590,99174,9366,376,High,0
175,523236,9272,10230,Low,1
277,420431,16595,2136,Medium,2
539,681498,34051,12788,Medium,2
395,561010,28592,2748,Medium,2
331,298130,23770,5573,High,0
112,968888,48352,13019,Medium,2
166,141073,1755,444,Low,1
456,842909,62298,10162,High,0
210,83010,7440,585,High,0
594,181034,10183,1498,Medium,2
20,381236,23750,3569,Medium,2
331,513371,12661,4636,Low,1
6,505142,15082,6879,Low,1
14,163978,5110,2557,Medium,2
438,673119,32825,4883,Medium,2
129,154625,14462,2870,High,0
85,948102,54004,17853,Medium,2
489,463709,12654,822,Low,1
154,802844,27254,1030,Medium,2
344,787968,35112,7151,Medium,2
133,814101,53806,9950,Medium,2
442,452129,22426,2839,Medium,2
505,641175,29058,3801,Medium,2
62,614873,37400,8539,Medium,2
202,990833,31473,12318,Medium,2
215,701446,11995,2929,Low,1
49,364799,4449,6495,Low,1
101,708637,23111,9863,Medium,2
283,402621,7345,3176,Low,1
539,32746,1318,458,Medium,2
414,76226,6064,239,High,0
465,514216,38291,5089,High,0
395,642310,41739,2704,Medium,2
48,255317,22142,456,High,0
31,826962,29262,6142,Medium,2
101,384482,34470,1485,High,0
552,593047,27239,7731,Medium,2
571,639729,29478,8832,Medium,2
223,528546,24567,2021,Medium,2
189,74336,1399,109,Low,1
73,76167,7448,1223,High,0
134,683198,15348,709,Low,1
571,9979,405,75,Medium,2
338,136715,5295,1421,Medium,2
158,636672,10645,10539,Low,1
551,179096,4245,3032,Low,1
83,435664,6115,6436,Low,1
583,346361,12578,1973,Medium,2
417,954283,83976,14012,High,0
550,210290,8527,1195,Medium,2
173,568276,12008,2885,Low,1
587,816808,55634,9307,Medium,2
519,529187,52756,7354,High,0
318,483943,14958,971,Medium,2
36,749230,26343,1603,Medium,2
291,374773,36527,5958,High,0
598,911245,23774,15792,Low,1
47,513364,28753,6409,Medium,2
5,90241,2848,825,Medium,2
577,978162,91860,16688,High,0
274,377257,37098,5601,High,0
184,954138,79501,11461,High,0
522,293912,11265,2079,Medium,2
107,135283,6265,644,Medium,2
14,418002,13295,3743,Medium,2
587,203723,18369,1313,High,0
94,858924,79287,6395,High,0
230,16590,791,179,Medium,2
130,428510,29604,1805,Medium,2
213,932101,23209,15209,Low,1
101,774526,38063,2916,Medium,2
78,446832,29863,4530,Medium,2
195,641607,28671,9735,Medium,2
60,482046,20334,4924,Medium,2
557,568492,5736,4468,Low,1
36,529704,43640,5309,High,0
531,38230,3442,654,High,0
578,463545,45080,9186,High,0
288,369538,27617,4800,High,0
498,816486,48492,13125,Medium,2
191,375681,12861,479,Medium,2
502,939256,93866,16650,High,0
446,145350,9168,2780,Medium,2
134,182335,13001,2174,High,0
296,932355,66585,14285,High,0
118,983565,84658,10565,High,0
203,920648,10007,5927,Low,1
17,587553,17522,10101,Low,1
275,404796,28294,4995,Medium,2
219,720899,65286,8656,High,0
448,437190,31337,5912,High,0
516,759993,35882,13120,Medium,2
451,591163,25148,8812,Medium,2
78,399882,30557,2003,High,0
541,347555,26661,3430,High,0
105,495833,32048,9731,Medium,2
180,577537,20925,6662,Medium,2
431,920610,85859,17332,High,0
121,334805,19977,5508,Medium,2
170,412739,33491,5635,High,0
45,615098,18014,4698,Low,1
433,92299,3780,625,Medium,2
348,165124,14648,2183,High,0
428,551714,8005,5086,Low,1
370,903804,50710,14620,Medium,2
124,31239,1666,482,Medium,2
233,717563,55690,4973,High,0
134,506050,17899,7262,Medium,2
356,192029,5706,1996,Low,1
322,335882,31355,2399,High,0
341,334896,20580,2962,Medium,2
277,537325,10435,9678,Low,1
121,258106,7065,2021,Low,1
372,816693,81583,5276,High,0
98,921987,25451,7084,Low,1
172,872388,56655,4429,Medium,2
345,509703,24369,5784,Medium,2
156,332287,29807,1263,High,0
590,670195,52251,11079,High,0
278,60019,3824,317,Medium,2
558,344299,3775,4256,Low,1
500,460877,41101,1555,High,0
105,871987,43616,17082,Medium,2
561,430938,40440,4152,High,0
86,300379,16400,4992,Medium,2
533,691118,50092,10784,High,0
77,871209,14145,12684,Low,1
18,291940,22497,4881,High,0
437,134945,5454,392,Medium,2
161,25056,1042,348,Medium,2
136,802351,16591,4854,Low,1
342,263772,6124,4202,Low,1
408,390025,10420,7480,Low,1
380,86591,3423,1569,Medium,2
563,44688,4034,142,High,0
111,201757,8704,1618,Medium,2
269,99252,7463,786,High,0
209,652260,11380,2167,Low,1
83,413827,26153,1185,Medium,2
159,796651,42517,6622,Medium,2
251,338137,33142,6711,High,0
535,16267,1401,192,High,0
542,711963,36263,9122,Medium,2
158,110882,8844,1103,High,0
158,481105,13169,6535,Low,1
96,130875,7932,2509,Medium,2
437,34989,584,426,Low,1
342,307922,12725,688,Medium,2
484,226506,6869,2347,Medium,2
135,584650,43674,11612,High,0
454,135853,7350,1135,Medium,2
277,604679,46920,7427,High,0
592,590396,33284,1786,Medium,2
181,771935,13727,2842,Low,1
53,229589,17490,4045,High,0
571,407006,34591,2729,High,0
359,812444,74190,5527,High,0
312,268717,16520,2245,Medium,2
50,696758,54223,13491,High,0
306,411985,32004,1072,High,0
412,886032,21280,14669,Low,1
193,999602,24769,7486,Low,1
133,938547,15373,16086,Low,1
565,825317,32015,16377,Medium,2
541,625344,32902,4768,Medium,2
270,194599,19423,672,High,0
122,523864,25559,1960,Medium,2
468,193173,14557,2977,High,0
148,717184,51928,2691,High,0
446,381250,10828,2267,Low,1
204,273076,4168,1333,Low,1
161,922989,54586,7160,Medium,2
491,489214,35726,1180,High,0
138,145880,14565,2520,High,0
152,451916,19104,7837,Medium,2
340,941042,85326,8324,High,0
75,344991,15308,4357,Medium,2
237,866639,62438,11437,High,0
338,715522,45680,10901,Medium,2
94,327672,4839,3569,Low,1
338,873375,14895,9341,Low,1
203,11102,131,144,Low,1
165,953757,41369,13693,Medium,2
542,940044,72498,7132,High,0
125,854033,21818,6214,Low,1
305,32656,2107,200,Medium,2
579,592351,21321,6769,Medium,2
440,494461,40411,3878,High,0
72,221846,18159,2499,High,0
463,6663,531,58,High,0
518,211095,12082,3567,Medium,2
402,792372,28217,1893,Medium,2
290,539542,44701,6405,High,0
565,548582,14674,6548,Low,1
144,720480,25993,5973,Medium,2
560,702321,18650,6320,Low,1
594,153620,10857,2489,High,0
286,489776,35146,3101,High,0
582,810060,55672,14221,Medium,2
461,422718,20038,7621,Medium,2
91,266596,5069,3562,Low,1
83,262428,24144,4115,High,0
209,927988,51685,11735,Medium,2
341,276563,12895,3036,Medium,2
258,120597,7596,2335,Medium,2
308,151621,4147,965,Low,1
384,318577,6986,1251,Low,1
134,827737,38487,5349,Medium,2
280,534814,16285,6780,Medium,2
562,794036,25398,3587,Medium,2
187,449894,40637,8218,High,0
272,713669,41227,6287,Medium,2
326,116875,6254,2004,Medium,2
516,33468,2411,191,High,0
82,767013,73356,5330,High,0
343,103941,2088,220,Low,1
560,969789,82449,5719,High,0
513,490946,30714,5064,Medium,2
242,378988,8775,7191,Low,1
138,211393,7767,1773,Medium,2
196,780471,41686,10267,Medium,2
360,8824,637,80,High,0
282,398400,12682,752,Medium,2
22,690270,40131,7294,Medium,2
528,999881,71611,2252,High,0
184,868829,43777,15456,Medium,2
127,911631,79924,13954,High,0
250,78972,6969,647,High,0
377,938476,49140,12354,Medium,2
55,996554,97227,3117,High,0
75,594721,9992,8533,Low,1
484,724303,7462,12046,Low,1
564,505341,22366,8395,Medium,2
23,229276,14696,1467,Medium,2
88,526984,35111,3167,Medium,2
159,803699,42499,8765,Medium,2
569,87944,1867,1705,Low,1
361,772527,19579,14283,Low,1
447,89851,7789,703,High,0
73,129917,11447,2054,High,0
527,470647,33251,8709,High,0
147,604908,42210,3603,Medium,2
196,58426,3727,980,Medium,2
391,602058,17016,3666,Low,1
382,523392,25406,3937,Medium,2
585,666242,48389,3183,High,0
539,173174,10105,1841,Medium,2
297,742647,8668,12642,Low,1
13,24122,2311,266,High,0
275,84558,7274,282,High,0
391,932222,31181,5391,Medium,2
97,148417,9718,1735,Medium,2
533,608184,56616,7347,High,0
158,403343,7518,4824,Low,1
409,407302,22512,1003,Medium,2
153,635092,32428,9729,Medium,2
271,396842,18619,7253,Medium,2
426,747257,63668,7995,High,0
476,306605,13569,4494,Medium,2
551,523618,8236,9616,Low,1
530,984762,15682,13008,Low,1
507,824818,11421,11392,Low,1
18,29633,1387,435,Medium,2
368,232133,17330,1381,High,0
123,149488,4235,1804,Low,1
242,139871,9536,2377,Medium,2
550,734951,52797,4870,High,0
173,651829,21489,11763,Medium,2
526,883611,56595,11298,Medium,2
520,101060,7239,913,High,0
401,582853,30305,7484,Medium,2
110,147845,5958,1276,Medium,2
89,285639,18773,4833,Medium,2
218,104262,10218,1059,High,0
125,130804,6332,2370,Medium,2
136,154879,7009,1655,Medium,2
201,478065,24756,6476,Medium,2
23,76037,1281,1517,Low,1
16,654035,39101,2480,Medium,2
85,645038,25532,9674,Medium,2
334,392988,8224,1429,Low,1
396,742192,38566,12571,Medium,2
311,711876,7335,8779,Low,1
271,878044,40531,16529,Medium,2
451,139930,2730,2442,Low,1
445,591397,7206,1432,Low,1
6,406597,34236,1467,High,0
524,259288,23974,3220,High,0
313,245440,7041,2662,Low,1
526,32648,1911,137,Medium,2
473,542759,19005,1876,Medium,2
216,995197,54160,11659,Medium,2
116,368221,18152,710,Medium,2
12,675104,23098,11882,Medium,2
481,224831,16420,3672,High,0
464,155046,3315,2468,Low,1
257,481975,7121,628,Low,1
530,538669,42603,1026,High,0
442,986391,68981,11291,Medium,2
240,415605,22803,8268,Medium,2
310,251160,13085,1884,Medium,2
482,398370,21817,3004,Medium,2
24,100120,4939,355,Medium,2
220,631896,28662,8727,Medium,2
139,505726,27800,6719,Medium,2
133,66946,3853,195,Medium,2
414,356926,25795,3526,High,0
426,443085,32792,6058,High,0
298,291556,12824,3025,Medium,2
250,489833,23129,6766,Medium,2
560,376430,16424,6214,Medium,2
90,790789,46093,11095,Medium,2
560,409162,20786,5198,Medium,2
379,415799,37448,7159,High,0
450,550946,40038,9978,High,0
382,567576,51580,4761,High,0
394,668472,49348,2868,High,0
55,557624,54306,9222,High,0
246,497525,33441,2518,Medium,2
298,569464,55078,10620,High,0
567,310646,7528,445,Low,1
270,356711,5251,6600,Low,1
124,163248,10141,1990,Medium,2
252,604725,59574,9506,High,0
74,115927,5516,993,Medium,2
61,468480,13625,9295,Low,1
386,598652,34086,3186,Medium,2
43,803867,54977,4841,Medium,2
447,778160,29854,1538,Medium,2
22,568161,42230,10720,High,0
356,707618,69176,6838,High,0
302,290814,26384,4019,High,0
287,88095,3192,1238,Medium,2
590,40758,1606,717,Medium,2
114,452500,19656,6169,Medium,2
184,382884,17424,4471,Medium,2
548,859145,16348,12454,Low,1
29,320438,25178,4892,High,0
61,198679,8519,900,Medium,2
184,374116,33365,1153,High,0
236,951563,88899,2304,High,0
347,446388,5445,3618,Low,1
481,701048,69379,7334,High,0
580,958137,70808,12165,High,0
459,895090,50872,17188,Medium,2
236,252053,11356,1836,Medium,2
293,68682,3891,1061,Medium,2
217,717203,28125,7957,Medium,2
262,437834,28915,2268,Medium,2
534,143875,2642,1825,Low,1
233,573844,37816,11119,Medium,2
230,579879,20168,1949,Medium,2
439,270287,3131,2875,Low,1
406,365456,21833,723,Medium,2
92,519043,32211,3686,Medium,2
588,764391,36989,9777,Medium,2
546,330584,5456,5613,Low,1
313,141348,12777,2102,High,0
347,397252,25832,3890,Medium,2
440,555562,11341,10153,Low,1
181,344876,19307,2328,Medium,2
143,351012,19218,5379,Medium,2
198,912307,14082,9128,Low,1
190,632565,40874,11433,Medium,2
222,550297,45536,8887,High,0
168,44258,3426,802,High,0
165,663826,18764,3366,Low,1
529,216297,18948,2962,High,0
46,709797,28980,10668,Medium,2
214,910828,86697,13758,High,0
279,845863,13920,8945,Low,1
283,785872,42247,953,Medium,2
255,768378,48977,4585,Medium,2
314,979801,31636,6998,Medium,2
144,727502,57781,12504,High,0
550,444240,29506,7541,Medium,2
534,422158,4909,1261,Low,1
61,672918,43573,12816,Medium,2
116,87467,4743,390,Medium,2
9,327626,9056,2906,Low,1
414,74419,7413,378,High,0
418,273414,24810,4742,High,0
186,644340,23406,9818,Medium,2
17,604533,35483,4665,Medium,2
343,786527,30269,10976,Medium,2
263,892158,71189,4017,High,0
94,962546,90219,7954,High,0
254,219743,9293,1794,Medium,2
259,802740,66228,4431,High,0
592,690638,37886,12189,Medium,2
112,210344,9611,2923,Medium,2
598,664499,62767,4198,High,0
593,15090,844,84,Medium,2
489,661901,34463,887,Medium,2
262,991825,69942,7523,High,0
286,516741,17316,5688,Medium,2
92,129427,5077,812,Medium,2
208,865846,81289,12389,High,0
20,963563,68478,8501,High,0
155,289106,24399,2026,High,0
258,420589,14468,7924,Medium,2
192,880481,51896,5276,Medium,2
333,960104,93538,8225,High,0
548,654611,25322,5409,Medium,2
401,790488,19321,4413,Low,1
521,203261,11378,1043,Medium,2
463,351033,15762,2367,Medium,2
334,351695,8567,6126,Low,1
173,117882,10605,1835,High,0
370,788897,78231,10996,High,0
182,334448,20458,3239,Medium,2
366,398316,31754,4241,High,0
44,843604,73657,5125,High,0
420,52599,3844,126,High,0
359,257123,3593,1874,Low,1
259,331455,8016,3452,Low,1
147,144079,2361,300,Low,1
581,148508,1617,397,Low,1
15,871752,32725,5228,Medium,2
30,880379,39891,7020,Medium,2
425,707791,22431,5997,Medium,2
225,998276,15787,3234,Low,1
500,371703,21442,1966,Medium,2
241,339999,11763,2030,Medium,2
241,331027,27026,756,High,0
223,725411,7779,5219,Low,1
491,707969,60763,1679,High,0
465,914383,87714,13135,High,0
148,793004,59040,6609,High,0
193,415696,31604,2996,High,0
259,365396,34354,1243,High,0
72,158452,4566,840,Low,1
340,153031,15228,829,High,0
413,230513,18351,4545,High,0
304,441718,33301,7452,High,0
361,139434,5925,179,Medium,2
260,928670,54902,11812,Medium,2
357,146726,10102,860,Medium,2
525,531396,34982,1585,Medium,2
528,874383,64222,12596,High,0
288,80899,1408,283,Low,1
316,802770,33723,7570,Medium,2
103,235118,11534,3059,Medium,2
201,999629,33444,11531,Medium,2
486,279397,7134,5469,Low,1
230,59453,1337,947,Low,1
369,576480,24773,9056,Medium,2
372,244007,13276,1892,Medium,2
