duration,views,likes,comments
166,588929,55578,3161
459,650931,49439,5522
557,559571,25823,9654
18,711607,31720,5991
7,118028,7688,1535
115,480363,11670,2352
16,539106,17900,8527
513,443984,32180,1356
263,55214,1027,1076
203,772433,24909,6647
331,746455,44755,12888
485,814992,27064,8849
166,13772,862,224
553,572105,52009,3033
526,130080,8183,491
578,141539,6946,1767
303,942154,82506,11751
595,769808,30492,12950
38,250790,8798,1841
145,573022,53077,1056
371,11060,390,208
194,653932,62160,6123
176,289841,25164,5181
571,832990,39073,15642
35,808194,61494,4979
409,117355,9368,2158
484,139616,4326,1950
422,698183,32661,1520
44,81848,1913,981
515,139463,5711,1949
404,899205,58929,2379
108,492381,33123,4234
340,998855,72220,6183
453,438301,43242,483
279,879812,13480,10533
194,48331,2379,489
413,380765,22107,7133
566,468395,12069,904
30,834501,69580,13841
222,324477,13793,2980
584,510808,20475,8702
438,139344,2776,487
62,634895,18315,6154
493,230587,15286,1694
143,838494,77395,8316
332,415974,13257,1940
145,904375,62078,9241
522,582193,50365,6782
27,148530,4588,1646
465,617164,41967,2468
160,107821,5722,1745
578,48891,1703,413
385,915365,77962,14792
229,302185,27196,480
59,638688,17054,6739
594,648943,50005,9957
472,694158,35883,10899
163,531662,29924,4312
367,221638,5419,973
166,25841,2020,307
29,853735,80294,9529
471,757231,45292,5080
160,677678,10663,10470
275,467219,46282,5448
239,490351,41820,7752
203,856038,29426,9633
279,840692,74146,11916
395,561010,28592,2748
303,596115,14412,9908
157,711145,8586,3149
583,140980,13670,1423
495,283176,27344,4172
491,846252,51037,8466
400,885262,28815,12397
343,850347,48051,8560
479,698102,62111,13713
131,683433,33492,4630
157,233653,11711,3168
111,508815,18460,4707
43,927268,71706,12278
243,410241,25346,4914
192,880481,51896,5276
270,727345,55631,10962
151,959848,34002,6396
428,470198,11865,9396
190,582556,16999,7233
52,477008,33262,3790
77,702224,54176,6118
479,778604,17155,3405
422,75775,3952,1007
539,972303,47101,16941
186,161645,11779,3110
457,256449,2851,4738
282,455442,39311,2587
553,149114,9482,1499
571,87107,4687,423
64,699500,43125,4310
485,949292,31450,9866
306,891407,69109,8737
267,840767,78481,2815
484,406616,13160,3429
266,761695,47272,4105
408,511869,34280,2393
379,3152,239,7
490,139066,2298,2167
463,449210,11969,3416
535,491682,33805,7313
592,852535,83557,10356
308,693310,37660,11770
504,486206,29968,6661
211,302169,8055,5053
130,428510,29604,1805
330,135062,3099,193
21,837487,10741,8508
181,315211,7425,1386
39,965731,54889,4904
187,203829,8848,1748
195,40793,3313,691
470,272259,13355,3179
561,628475,16852,10129
417,429767,13065,4965
515,246409,18976,759
511,983396,61707,13782
520,716804,48421,12838
552,291268,12433,859
416,783942,12737,11222
105,255127,9763,3462
520,516404,45861,4831
281,465887,29245,8052
497,115366,10000,1322
523,60363,5510,227
298,381159,5622,1978
169,107060,4535,905
470,297499,24219,514
305,832743,24505,14999
299,494596,35382,3056
494,574779,11908,6835
15,731974,64180,14462
43,759047,36758,15113
440,806053,67557,1695
48,202352,3538,2882
293,426066,14656,1292
564,219954,8827,1208
337,332743,33115,4213
143,185072,17848,3504
77,352790,29851,5835
577,768015,66129,12381
275,876222,45410,11823
486,875651,35358,6959
161,528218,31238,6277
377,402994,14143,4112
223,17680,873,266
363,725266,21745,2439
542,788711,39005,2419
277,130536,9678,1701
26,87442,3114,1191
395,479998,9098,3640
473,890961,76455,11630
74,853002,33716,9041
251,832144,56766,9065
70,987458,73659,14583
380,632721,54546,7211
129,999223,57835,4960
249,166571,15208,1264
229,272767,7898,2878
513,756690,74967,3054
400,98912,6917,265
289,107098,6928,1345
196,815114,26014,16090
489,25401,617,332
506,728385,48521,4863
103,340074,6423,6558
239,23794,1589,269
111,942656,49548,16444
32,57903,2582,400
475,778728,70631,5457
293,36382,3176,408
388,505127,38608,1748
23,232079,15930,2556
379,631459,36951,6283
118,806660,44784,10415
179,514059,11069,4596
147,604908,42210,3603
586,618757,43912,7682
312,745968,47851,8776
241,339999,11763,2030
550,295315,7907,3671
272,860459,67348,15773
308,167897,8107,2758
307,875347,72546,9679
15,228389,20267,3128
405,834860,28727,16611
194,723804,71382,1573
505,641175,29058,3801
105,77801,2777,1182
251,371651,23744,1233
292,651386,10674,8934
441,834463,29798,7728
268,964012,20251,10830
161,904740,17856,7075
227,478059,20487,6413
497,212085,13733,1353
19,753611,12148,9430
191,546061,45424,6897
447,92413,3470,864
405,527061,24864,7251
570,646446,9463,7434
478,93030,5827,1549
341,270904,7170,745
55,346022,20398,1104
388,321502,26076,4776
373,158666,10736,2093
448,702740,52991,8361
490,166156,10329,3232
119,48210,2880,937
342,307922,12725,688
331,417899,10210,4885
520,101060,7239,913
444,500738,8057,7391
564,463639,36963,5053
257,925523,9967,15418
224,593267,38423,10101
122,994420,49735,6071
119,261141,9685,3273
405,203029,20102,1394
339,777825,55490,12874
229,395480,34044,612
89,833085,61013,2831
160,18494,1519,91
90,655378,60619,11297
394,97947,8567,532
458,659106,14812,5812
574,956763,39577,1636
258,281360,25909,4243
366,455661,28614,874
568,623636,33670,2952
59,155437,12196,542
572,71995,2754,1298
190,529249,6989,7514
555,665056,19653,8488
543,265126,7308,4561
55,567004,45416,1845
195,335306,27793,4078
347,439168,25924,2926
235,322826,8408,2420
